50,1000.21,1000.34
100,1001.27,1007.2
150,1003.68,1013.24
200,1007.97,1017.83
250,1010.06,1023.13
300,1011.92,1027.69
350,1013.71,1030.63
400,1015.54,1032.72
450,1017.28,1035.22
500,1019.04,1037.27
550,1020.37,1039.04
600,1021.88,1040.99
650,1024.48,1042.17
700,1027.42,1044.33
750,1030.5,1046.33
800,1033.05,1047.31
850,1034.94,1047.35
900,1036.51,1051.96
950,1037.58,1052.25
1000,1038.7,1054.53
1050,1039.75,1056.3
1100,1040.74,1056.43
1150,1041.61,1060.9
1200,1042.24,1064.56
1250,1042.89,1062.31
1300,1043.78,1065.22
1350,1044.21,1064.52
1400,1045.14,1056.65
1450,1045.53,1053.9
1500,1045.94,1049.78
1550,1046.13,1044.18
1600,1046.14,1043.41
1650,1045.96,1043.03
1700,1046.13,1042.32
1750,1045.86,1040.06
1800,1045.47,1040.08
1850,1044.58,1042.06
1900,1043.42,1041.93
1950,1043.1,1039.58
2000,1043.54,1036.77
2050,1043.28,1030.94
2100,1043.14,1032.07
2150,1041.4,1026.7
2200,1040.79,1024.58
2250,1039.95,1018.33
2300,1039.42,1018.44
2350,1038.91,1016.22
2400,1038.32,1014.54
2450,1038.13,1020.42
2500,1038.35,1023.3
2550,1038.44,1029.9
2600,1039.1,1031.85
2650,1039.59,1033.84
2700,1040.3,1031.87
2750,1041.49,1036.23
2800,1040.87,1033.5
2850,1042.33,1036.94
2900,1043.35,1037.15
2950,1044.24,1035.13
3000,1044,1033.88
3050,1044,1029.93
3100,1042.92,1029.44
3150,1043.2,1023.36
3200,1043.47,1022.97
3250,1043.09,1021.92
3300,1043.51,1020.29
3350,1042.83,1016.88
3400,1042.93,1016.27
3450,1044.09,1015.65
3500,1043.85,1015.96
3550,1042.33,1006.11
3600,1040.19,1006.32
3650,1039.05,1000.91
3700,1038.39,997.001
3750,1037.25,993.82
3800,1037,994.372
3850,1037.3,994.859
3900,1037.51,990.662
3950,1037.56,996.314
4000,1038.28,997.644
4050,1038.77,1001.4
4100,1039.65,1002.96
4150,1038.58,998.821
4200,1039.83,1005.04
4250,1039.49,997.026
4300,1038.34,992.524
4350,1037.18,989.692
4400,1036.67,992.754
4450,1035.71,990.4
4500,1034.69,986.248
4550,1033.53,984.045
4600,1033.6,983.822
4650,1033.7,988.213
4700,1032.87,980.213
4750,1033.46,985.066
4800,1032.63,982.697
4850,1032.43,982.755
4900,1031.95,986.495
4950,1032.56,990.954
5000,1033.51,992.425
5050,1033.83,991.136
5100,1032.64,990.115
5150,1034.33,992.753
5200,1034.27,990.979
5250,1033.32,992.75
5300,1034.23,989.382
5350,1033.98,990.172
5400,1032.53,985.339
5450,1031.45,980.061
5500,1031.7,982.692
5550,1030.75,978.099
5600,1029.61,975.581
5650,1029.97,979.134
5700,1029.16,971.997
5750,1029.01,974.058
5800,1028.55,977.175
5850,1028.6,975.235
5900,1029.3,977.794
5950,1029.14,978.076
6000,1030.29,980.44
6050,1029.83,977.045
6100,1030.61,984.1
6150,1030.55,985.736
6200,1030.23,985.161
6250,1030.84,985.196
6300,1030.15,987.9
6350,1030.91,991.872
6400,1031.4,994.552
6450,1031.87,991.339
6500,1031.26,988.075
6550,1029.1,983.472
6600,1027.8,981.79
6650,1028.31,983.475
6700,1027.68,988.897
6750,1027.25,979.488
6800,1026.94,982.961
6850,1026.71,981.056
6900,1027.38,979.703
6950,1027.79,976.866
7000,1028.12,973.52
7050,1027.05,970.007
7100,1026.39,977.624
7150,1026.62,983.42
7200,1026.51,986.744
7250,1026.24,983.655
7300,1026.82,990.369
7350,1027.64,992.928
7400,1028.41,992.87
7450,1028.61,987.726
7500,1028.99,988.379
7550,1028.15,987.532
7600,1029.8,993.822
7650,1030.61,997.873
7700,1030.01,993.939
7750,1028.41,991.556
7800,1029.71,997.819
7850,1029.94,991.946
7900,1030.04,989.743
7950,1029.59,984.905
8000,1029.1,983.743
8050,1027.81,978.339
8100,1026.59,976.555
8150,1026.38,978.453
8200,1025.63,980.407
8250,1027.01,983.732
8300,1026.77,981.858
8350,1026.02,983.336
8400,1025.65,986.451
8450,1026.36,989.446
8500,1026.16,991.31
8550,1029.06,986.033
8600,1027.96,980.504
8650,1026.59,988.21
8700,1027.87,991.904
8750,1028.11,989.481
8800,1029.57,999.303
8850,1031.1,998.388
8900,1033.39,998.632
8950,1033.57,999.313
9000,1037.51,1005.24
9050,1039.72,1008.73
9100,1042.31,1021.98
9150,1044.99,1025.93
9200,1048.07,1029.32
9250,1051.79,1034.94
9300,1054.41,1039.47
9350,1054.28,1048.54
9400,1054.83,1050.02
9450,1054.2,1046.53
9500,1054.55,1049.6
9550,1053.26,1040.28
9600,1053.29,1039.48
9650,1051.63,1036.06
9700,1053.15,1036.88
9750,1054.17,1038.03
9800,1052.71,1038.54
9850,1051.92,1040.73
9900,1049.93,1042.86
9950,1049.22,1031.89
10000,1047.47,1018.54
10050,1045.44,1014.15
10100,1042.16,1013.42
10150,1039.49,1001.2
10200,1038.58,992.99
10250,1035.43,984.235
10300,1034.12,985.011
10350,1032.4,985.979
10400,1031.49,980.783
10450,1031.46,982.974
10500,1031.75,980.972
10550,1031.2,986.612
10600,1031.45,977.864
10650,1032.73,983.372
10700,1033.65,985.337
10750,1035.96,987.616
10800,1036.03,981.444
10850,1037.48,981.32
10900,1036.37,986.462
10950,1034.71,986.295
11000,1032.97,983.716
11050,1033.07,983.659
11100,1032.06,989.152
11150,1035.11,1001.53
11200,1035.09,988.672
11250,1034.83,993.649
11300,1033.37,984.612
11350,1033.31,986.037
11400,1035.74,987.715
11450,1034.8,990.08
11500,1032.73,989.152
11550,1031.6,987.966
