10150,1031.06,1028.55
10200,1029.44,1024.59
10250,1028.89,1020.36
10300,1028.31,1019.18
10350,1026.78,1021.58
10400,1028,1018.81
10450,1026.68,1015.61
10500,1026.54,1015.77
10550,1026.22,1013.78
10600,1025.31,1014.38
10650,1025.32,1015.57
10700,1024.48,1012.27
10750,1024.51,1015.73
10800,1024.58,1014.34
10850,1024.58,1013.57
10900,1024,1014.58
10950,1023.4,1016.84
11000,1023.44,1014.36
11050,1022.71,1014.31
11100,1023.26,1014.15
11150,1023.72,1014.9
11200,1023.72,1008.77
11250,1024.39,1014.47
11300,1024.55,1012.39
11350,1024.67,1013.75
11400,1023.12,1007.22
11450,1021.88,1006.76
11500,1021.17,1006.18
11550,1021.03,1007.22
11600,1021.92,1010.17
11650,1021.18,1010.42
11700,1021.34,1012.52
11750,1021.64,1009.75
11800,1021.91,1010.09
11850,1021.96,1012.08
11900,1021.14,1014.16
11950,1020.63,1006
12000,1020.82,1006.22
12050,1020.55,1011.67
12100,1021.07,1013.27
12150,1019.97,1010.81
12200,1019.68,1006.01
12250,1019.72,1005
12300,1019.88,1001.84
12350,1020.69,1007.15
12400,1021.1,1007
12450,1021.97,1006.79
12500,1023.05,1011.07
12550,1024.13,1009.93
12600,1025.32,1010.97
12650,1026.04,1018.84
12700,1026.03,1021.82
12750,1026.21,1022.71
12800,1024.82,1017.58
12850,1025.31,1022.14
12900,1025.44,1021.22
12950,1026.9,1025.17
13000,1028.55,1019.82
13050,1030.41,1019.65
13100,1032.5,1019.89
13150,1033.1,1017.3
13200,1035.13,1016.39
13250,1036.14,1018.83
13300,1036.34,1023.31
13350,1035.68,1025.53
13400,1032.41,1022.97
13450,1029.51,1023.37
13500,1026.75,1019.87
13550,1025.64,1018.4
13600,1026.68,1025.92
13650,1025.56,1022.92
13700,1024.8,1017.83
13750,1025.49,1016.33
13800,1025.84,1016.28
13850,1026.23,1013.36
13900,1026.73,1014.42
13950,1026.6,1015.8
14000,1026.63,1022.65
14050,1026.58,1019.37
14100,1026.02,1016.62
14150,1024.63,1016.04
14200,1024.49,1016.66
14250,1024.37,1014.85
14300,1024.41,1016.75
14350,1024.09,1012.18
14400,1023.54,1012.01
14450,1023.59,1015.79
14500,1023.56,1016.05
14550,1024.01,1016.26
14600,1023.33,1014.42
14650,1023.25,1015.52
14700,1022.44,1017.19
14750,1022.98,1017.94
14800,1022.96,1014.6
14850,1024.41,1018.04
14900,1025.74,1019.88
14950,1025.67,1020.55
15000,1027.79,1025.69
15050,1029.65,1026.85
15100,1030.5,1032.03
15150,1032.17,1035.07
15200,1033.6,1036.97
15250,1034.08,1033.99
15300,1033.43,1035.76
15350,1032.68,1034.7
15400,1031.89,1033.63
15450,1030.81,1032.11
15500,1029.38,1029.02
15550,1027.63,1022.47
15600,1026.13,1022.64
15650,1025.11,1016.32
15700,1024.78,1019.07
15750,1024.29,1016.93
15800,1024.14,1016.82
15850,1025.11,1018.41
15900,1025.25,1019.98
15950,1025.26,1023.6
16000,1024.81,1018.75
16050,1023.47,1016.47
16100,1023.03,1020.72
16150,1022.37,1017.75
16200,1021.46,1015.99
16250,1021.17,1016.59
16300,1021.43,1017.44
16350,1021.22,1017.04
16400,1021.59,1018.46
16450,1020.99,1018.32
16500,1020.81,1014.93
16550,1020.3,1012.92
16600,1020.39,1013.49
16650,1020.58,1017.79
16700,1020.74,1018.55
