10750,1017.56,1005.65
10800,1016.56,995.899
10850,1016.17,999.768
10900,1015.67,984.088
10950,1016.05,991.849
11000,1015.3,974.805
11050,1015.22,1022.13
11100,1014.83,998.641
11150,1015.61,1004.48
11200,1016.21,990.594
11250,1016.25,970.687
11300,1017.53,978.637
11350,1017.68,999.025
11400,1018.51,1003.14
11450,1018.83,1021.05
11500,1018.99,1020.01
11550,1021.42,1041.74
11600,1022.24,1025.71
11650,1023.71,1023.31
11700,1024.27,1012.9
11750,1024.07,1006.22
11800,1023.36,1038.12
11850,1022.46,1039.58
11900,1021.39,1008.83
11950,1020.45,1012.72
12000,1018.42,1010.66
12050,1017.49,997.317
12100,1015.98,1002.96
12150,1014.88,976.039
12200,1014.7,997.39
12250,1015.27,1006.07
12300,1015.6,987.639
12350,1016,991.011
12400,1017.05,970.029
12450,1017.81,1023.58
12500,1018.64,987.893
12550,1019.15,1004.56
12600,1019.81,981.294
12650,1020.2,990.546
12700,1019.58,982.008
12750,1019.94,1001.28
12800,1019.48,1013.57
12850,1019.05,1020.86
12900,1018.02,1011.37
12950,1016.85,1003.56
13000,1016.14,976.821
13050,1015.25,960.563
13100,1015.14,944.559
13150,1015.34,955.625
13200,1015.98,955.034
13250,1016.38,937.486
13300,1016.9,975.342
13350,1017.7,980.296
13400,1018.73,980.007
13450,1019.08,969.539
13500,1020.05,982.071
13550,1020.48,973.345
13600,1020.52,1007.41
13650,1020.4,982.139
13700,1019.96,953.785
13750,1018.79,991.326
13800,1017.45,949.895
13850,1016.68,1032.4
13900,1015.69,983.169
13950,1015.13,988.646
14000,1015.68,979.269
14050,1015.88,953.931
14100,1016.41,1012.42
14150,1017.45,955.76
14200,1018.72,969.398
14250,1020.3,977.72
14300,1020.55,1009.61
14350,1020.49,980.664
14400,1020.06,1009.68
14450,1019.57,1019.53
14500,1019,976.465
14550,1018.04,1040.16
14600,1017.53,977.334
14650,1016.77,1052.32
14700,1016.21,984.29
14750,1015.49,1011.63
14800,1015.28,1000.12
14850,1015.02,966.685
14900,1015.05,1018.42
14950,1014.86,956.648
15000,1015.33,932.675
15050,1015.77,967.421
15100,1015.68,967.293
15150,1015.52,982.932
15200,1015.67,980.652
15250,1015.78,989.445
15300,1016.1,957.504
15350,1015.89,990.896
15400,1015.12,1002.98
15450,1015.42,952.628
15500,1015.06,1003.13
15550,1014.62,982.628
15600,1014.45,1026.58
15650,1014.29,1001.3
15700,1014.15,1020.2
15750,1014.45,1023.62
15800,1015.11,970.372
15850,1015.19,980.14
15900,1015.23,922.84
15950,1015.24,984.893
16000,1015.08,1024.33
16050,1015.11,899.244
16100,1014.89,895.357
16150,1014.77,943.376
16200,1014.68,921.455
16250,1015.17,940.905
16300,1015.62,968.446
16350,1015.55,962.966
16400,1015.78,989.792
16450,1015.75,964.088
16500,1015.98,1000.06
16550,1015.26,1011.04
16600,1015.28,991.915
16650,1015.26,1010.76
16700,1015,990.173
16750,1015.07,990.31
16800,1015.67,996.713
16850,1016.46,945.205
16900,1017.02,972.043
16950,1017.24,977.611
17000,1017.31,985.72
17050,1016.71,994.577
17100,1016.25,985.804
17150,1015.81,1022.49
17200,1015.73,996.928
17250,1015.04,1009.57
17300,1014.96,1003.53
17350,1015.26,993.667
17400,1015.01,995.418
17450,1015.15,999.325
17500,1015.42,990.922
17550,1015.51,997.863
17600,1015.53,1023.79
17650,1015.75,995.257
17700,1015.43,994.473
17750,1015.66,1012.06
17800,1015.44,993.152
17850,1015.33,982.89
17900,1016.03,993.255
17950,1015.84,996.972
18000,1015.43,995.702
18050,1015.45,998.379
18100,1015.59,1010.57
18150,1015.82,990.414
18200,1015.84,993.089
18250,1016.14,991.326
18300,1015.81,1002.13
18350,1015.76,992.955
18400,1015.13,1007.61
18450,1015.03,1001.65
18500,1014.29,1016.9
18550,1014.59,1018.86
18600,1014.72,1006.11
18650,1014.89,982.632
18700,1015.2,985.026
18750,1015.72,992.602
18800,1016.04,1007.77
18850,1016.25,1023.81
18900,1016.71,1030.73
18950,1016.98,1032.4
19000,1016.65,1017.1
