50,0.471461,0.486269,537
100,0.899796,0.957925,914
150,1.30079,1.39942,953
200,1.6556,1.79152,622
250,1.9158,2.09933,278
300,2.14824,1.96315,117
350,2.3926,1.92842,104
400,2.63446,1.79876,103
450,2.86997,1.60709,162
500,3.10235,1.38748,191
550,3.33021,1.02714,199
600,3.54813,0.773288,215
650,3.76474,0.824845,286
700,3.98364,0.84119,361
750,4.22234,1.12951,380
800,4.46826,1.5369,342
850,4.71504,1.82603,265
900,4.97277,2.1985,218
950,5.24468,2.31793,244
1000,5.51895,2.5184,310
1050,5.76731,2.93705,456
1100,5.98425,3.11494,647
1150,6.16288,3.3667,609
1200,6.31122,3.26646,467
1250,6.42867,3.35212,307
1300,6.51825,2.85813,212
1350,6.58347,2.74988,199
1400,6.62876,2.18729,219
1450,6.66112,2.14117,225
1500,6.68964,2.10495,209
1550,6.73946,1.59504,239
1600,6.79281,1.53412,209
1650,6.85848,1.79892,229
1700,6.93907,1.45578,212
1750,7.03737,1.66373,240
1800,7.13957,1.84584,347
1850,7.25499,2.14166,566
1900,7.35483,2.29747,665
1950,7.46076,2.44467,638
2000,7.56018,2.56336,556
2050,7.62482,2.62991,499
2100,7.67072,2.78701,418
2150,7.6846,3.07044,345
2200,7.67809,3.2172,327
2250,7.64855,2.7323,307
2300,7.60002,2.6755,292
2350,7.56425,2.76027,307
2400,7.54982,2.47329,342
2450,7.54833,2.06753,386
2500,7.54641,1.56165,394
2550,7.55678,1.36644,427
2600,7.57235,1.67051,444
2650,7.567,2.09471,557
2700,7.57745,2.14408,684
2750,7.5917,2.36781,763
2800,7.60868,2.64814,771
2850,7.63677,2.89577,696
2900,7.63613,3.29613,621
2950,7.60874,3.13005,591
3000,7.55998,3.12409,460
3050,7.48766,3.40144,446
3100,7.3992,2.96622,489
3150,7.31171,2.18168,461
3200,7.24254,5.03442,440
3250,7.18991,4.25139,481
3300,7.12651,1.32957,541
3350,7.07099,1.36346,606
3400,7.01898,1.63853,773
3450,6.97583,2.3037,776
3500,6.92949,5.6245,822
3550,6.89411,1.72791,777
3600,6.83774,5.93882,759
3650,6.75969,7.38218,653
3700,6.65795,12.3844,595
3750,6.53671,8.25486,526
3800,6.41543,2.22016,535
3850,6.28868,1.58441,540
3900,6.16957,2.66468,539
3950,6.06053,5.96348,566
4000,5.95276,5.34276,663
4050,5.86351,1.31009,788
4100,5.77876,3.08277,888
4150,5.68832,1.9926,897
4200,5.60179,2.03168,850
4250,5.49961,7.19056,778
4300,5.37542,6.77392,662
4350,5.23989,5.48879,621
4400,5.10162,2.86145,655
4450,4.96065,1.70273,631
4500,4.86115,3.41199,569
4550,4.79256,5.69937,622
4600,4.70592,3.49187,689
4650,4.61509,3.18828,851
4700,4.53462,2.4999,811
4750,4.44675,2.35755,790
4800,4.36705,1.98613,757
4850,4.26804,3.54096,719
4900,4.18307,2.83577,710
4950,4.10809,2.85318,706
5000,4.05479,2.66578,749
5050,4.00708,2.40248,772
5100,3.98088,2.77219,804
5150,3.95966,2.33091,759
5200,3.93882,2.25664,728
5250,3.92071,2.98936,644
5300,3.8952,3.26113,552
5350,3.87062,3.44396,548
5400,3.84093,3.41596,553
5450,3.82246,3.90264,608
5500,3.83289,4.0571,670
5550,3.85703,4.31026,662
5600,3.86365,4.44923,728
5650,3.87128,4.66617,657
5700,3.88231,4.80799,600
5750,3.90061,17.3325,535
5800,3.91408,2.06205,507
5850,3.94386,3.04887,470
5900,3.98107,2.19425,548
5950,4.02375,1.8863,532
6000,4.07358,0,537
6050,4.11556,3.75272,491
6100,4.16368,3.21652,472
6150,4.21217,2.8737,473
6200,4.25897,2.70284,448
6250,4.30527,0,481
6300,4.34323,0,524
6350,4.34897,0,515
6400,4.37914,0,508
6450,4.39943,0,493
6500,4.46543,0,490
6550,4.59382,0,486
6600,4.70093,0,473
6650,4.79711,0,577
6700,4.86209,22.4834,585
6750,4.91408,20.3815,588
6800,4.92939,0,605
6850,4.94868,0,641
6900,4.96804,0,590
6950,5.01163,20.5551,531
7000,5.11356,19.3691,595
7050,5.16716,0,619
7100,5.19188,0,703
7150,5.22639,1.5483,679
7200,5.27683,2.65249,710
7250,5.36885,0,711
7300,5.45717,0,631
7350,5.4755,0,665
7400,5.47959,8.22691,641
7450,5.48395,7.15803,616
7500,5.53552,5.97494,663
7550,5.5905,4.66054,641
7600,5.63377,3.77256,685
7650,5.61982,11.9113,648
7700,5.61488,0,671
7750,5.60194,0,656
7800,5.61315,0,658
7850,5.63715,9.99476,638
7900,5.65296,9.14007,626
7950,5.66042,7.50794,712
8000,5.65989,9.80165,744
8050,5.6308,17.1515,766
8100,5.63255,13.5736,795
8150,5.61154,17.3317,786
8200,5.56327,16.0562,723
8250,5.49311,14.9931,657
8300,5.35185,13.6971,549
8350,5.28683,13.4749,502
8400,5.288,11.3051,467
8450,5.24977,9.087,450
8500,5.13149,14.1083,410
8550,4.92988,11.8953,431
8600,4.80836,7.83524,467
8650,4.72888,4.07783,565
8700,4.68321,7.8286,649
8750,4.64601,8.08549,749
8800,4.57285,8.56812,834
8850,4.45954,6.88542,984
8900,4.40801,7.86782,1105
8950,4.35819,5.93002,1158
9000,4.33606,6.92355,1121
9050,4.32566,6.99071,1034
9100,4.29583,8.30379,932
9150,4.24036,7.96467,847
9200,4.16801,7.40599,734
9250,4.05515,6.87526,661
9300,3.96786,6.12689,619
9350,3.87337,5.57445,624
9400,3.77589,5.50679,617
9450,3.68266,4.99718,614
9500,3.59831,4.83954,613
9550,3.49748,5.14137,701
9600,3.41185,5.65055,722
9650,3.36079,4.99869,821
9700,3.31801,4.67108,774
9750,3.23486,3.32855,709
9800,3.12672,3.59401,691
9850,3.00572,4.48695,657
9900,2.90127,4.33313,685
9950,2.82643,3.51683,732
10000,2.7718,4.34793,751
10050,2.7111,5.06792,819
10100,2.6336,4.67883,852
10150,2.56641,4.25434,829
10200,2.50172,3.59496,829
10250,2.43812,3.5771,739
10300,2.39571,3.74634,690
10350,2.33808,4.53918,599
10400,2.28293,3.86591,567
10450,2.20457,4.32924,554
10500,2.16801,3.78089,563
10550,2.15024,3.06104,556
10600,2.13137,2.91796,565
10650,2.11423,3.29415,603
10700,2.09186,4.05035,664
10750,2.08496,4.44939,654
10800,2.06381,4.7756,725
10850,2.02958,4.13957,781
10900,1.99076,3.19231,744
10950,1.97538,4.52691,707
11000,1.98398,5.17648,698
11050,2.00075,4.73931,671
11100,2.02082,4.92756,658
11150,2.0491,4.96547,576
11200,2.0894,3.92837,576
11250,2.14874,4.03496,566
11300,2.2124,4.24946,547
11350,2.26337,4.39576,545
11400,2.28906,4.51893,464
11450,2.35394,4.63048,453
11500,2.40574,5.08226,452
11550,2.43083,4.71419,544
11600,2.55112,4.8885,492
11650,2.67217,4.17334,469
11700,2.7186,4.16323,461
11750,2.77254,4.4974,470
11800,2.84164,4.14761,480
11850,2.91077,4.30563,526
11900,3.01617,3.22119,496
11950,3.11623,3.90044,431
12000,3.16761,3.62828,440
12050,3.19447,4.5382,503
12100,3.23024,3.49836,570
12150,3.27421,3.88012,556
12200,3.3262,3.07993,527
12250,3.37975,3.09955,464
12300,3.42604,2.6867,467
12350,3.47106,2.5342,549
12400,3.51048,2.36787,604
12450,3.54419,2.61882,619
12500,3.55744,2.44596,618
12550,3.57075,2.27588,581
12600,3.57464,2.0368,602
12650,3.58555,2.63412,682
12700,3.57857,2.26689,613
12750,3.58482,2.24112,561
12800,3.60711,2.48167,567
12850,3.61368,2.63174,526
12900,3.63521,3.00418,516
12950,3.63828,2.76264,486
13000,3.63431,2.4821,478
13050,3.62586,2.40292,445
13100,3.62784,2.81094,495
13150,3.62599,2.2448,525
13200,3.62464,2.76263,487
13250,3.61804,2.42576,506
13300,3.61026,2.64868,501
13350,3.60683,2.86623,478
13400,3.60633,3.23641,472
13450,3.59476,3.3312,446
13500,3.56788,3.10636,433
13550,3.54645,2.59969,407
13600,3.51498,2.00156,345
13650,3.46915,1.89676,342
13700,3.43307,2.17201,331
13750,3.39771,1.83159,363
13800,3.35159,1.82018,349
13850,3.30264,2.37946,356
13900,3.25191,1.39775,381
13950,3.20189,0.554313,419
14000,3.14512,1.91956,454
14050,3.07354,2.19577,424
14100,3.01056,2.50296,434
14150,2.93659,2.50359,368
14200,2.86815,2.28003,302
14250,2.79021,1.8956,309
14300,2.71109,1.71187,315
14350,2.61317,1.64376,337
14400,2.52423,1.15569,329
14450,2.4292,1.29898,292
14500,2.33596,1.57982,293
14550,2.24161,1.2394,342
14600,2.12747,1.45885,351
14650,2.01101,1.34125,314
14700,1.90586,1.57014,350
14750,1.80371,1.50042,353
14800,1.72109,1.08246,349
14850,1.62301,1.23005,366
14900,1.53523,1.54687,368
14950,1.45206,1.24232,333
15000,1.37326,1.2964,342
15050,1.29253,1.47474,311
15100,1.20745,1.83508,284
15150,1.11154,1.19206,289
15200,1.02285,1.49455,359
15250,0.941856,1.45642,298
15300,0.88223,1.47726,294
15350,0.821498,0.934333,270
15400,0.770149,0.925877,257
15450,0.721923,1.40501,313
15500,0.691125,0.893586,307
15550,0.671089,1.01702,289
15600,0.678473,1.03211,298
15650,0.701762,1.0011,245
15700,0.723525,0.68683,272
15750,0.762812,0.297636,272
15800,0.806501,0.634227,286
15850,0.864316,1.05557,250
15900,0.923987,0.895887,243
15950,0.984913,0.797801,251
16000,1.05546,0.753807,212
16050,1.12473,0.399755,218
16100,1.21081,0.325951,222
16150,1.29316,0.71891,202
16200,1.37283,0.652277,199
16250,1.45701,0.826982,188
16300,1.52838,0.627717,195
16350,1.60291,0.990527,198
16400,1.6802,1.60678,208
16450,1.75597,1.33797,162
16500,1.82436,1.5705,173
16550,1.88933,2.18395,160
16600,1.96205,1.82461,173
16650,2.03278,1.9075,125
16700,2.11371,2.09472,129
16750,2.19168,2.2414,126
16800,2.26294,1.97267,163
16850,2.33917,2.23969,134
16900,2.39591,2.68468,145
16950,2.46751,2.73258,132
17000,2.52511,1.93488,158
17050,2.58096,2.00047,167
17100,2.62805,1.04014,162
17150,2.66698,0.676588,163
17200,2.70327,1.06553,148
17250,2.73567,1.45376,152
17300,2.76455,0.797094,165
17350,2.79688,0.879923,146
17400,2.82285,0.947629,168
17450,2.8415,0.901483,174
17500,2.85828,0.592604,158
17550,2.87337,0.648003,143
17600,2.89142,0.714129,146
17650,2.90641,0.821816,134
17700,2.91939,0.866657,137
17750,2.93159,0.70193,118
17800,2.94431,0.625317,126
17850,2.95567,0.84546,107
17900,2.9637,0.77509,121
17950,2.965,0.576392,131
18000,2.96235,0.559847,120
18050,2.95652,0.629513,126
18100,2.9457,0.544718,128
18150,2.93764,0.368393,123
18200,2.92903,0.53182,99
18250,2.91943,0.582391,114
18300,2.90508,0.438251,98
18350,2.89029,0.593489,80
18400,2.87136,0.586867,79
18450,2.85468,0.620133,104
18500,2.83545,0.770242,89
18550,2.81084,0.516725,79
18600,2.77893,0.630633,74
18650,2.74492,0.834652,84
18700,2.70807,0.861091,93
18750,2.67462,0.710195,92
18800,2.63921,0.620676,92
18850,2.60242,0.665926,98
18900,2.56252,0.664881,80
18950,2.52511,0.724201,91
19000,2.479,0.825204,98
19050,2.42736,0.969593,95
19100,2.37492,1.07826,89
19150,2.31536,1.06792,92
19200,2.25566,1.31928,80
19250,2.19504,1.63116,88
19300,2.13886,1.6236,84
19350,2.07862,1.51943,82
19400,2.01112,1.69465,96
19450,1.94876,1.43942,98
19500,1.88799,1.35188,130
19550,1.82324,1.18643,111
19600,1.7587,0.967291,110
19650,1.69237,1.07301,129
19700,1.61489,1.26635,109
19750,1.53781,0.998733,94
19800,1.45764,1.0412,108
19850,1.37177,0.922642,101
19900,1.29202,1.07141,103
19950,1.20481,1.16996,97
20000,1.12362,1.00268,100
