12300,0.545197,0.379364,680
12350,0.511027,0.370183,674
12400,0.499393,0.367998,593
12450,0.506035,0.392686,600
12500,0.528845,0.413169,689
12550,0.539068,0.407131,636
12600,0.551789,0.404172,680
12650,0.578227,0.368765,810
12700,0.628695,0.356334,945
12750,0.710701,0.350408,735
12800,0.802781,0.34528,752
12850,0.895394,0.360958,725
12900,0.982049,0.361904,727
12950,1.0674,0.407447,659
13000,1.15152,0.459449,527
13050,1.24218,0.517203,445
13100,1.31679,0.537935,385
13150,1.38213,0.555303,345
13200,1.45803,0.596979,363
13250,1.54407,0.657998,299
13300,1.62369,0.702891,307
13350,1.69974,0.761878,358
13400,1.7751,0.815861,310
13450,1.84496,0.842632,272
13500,1.90296,0.851013,273
13550,1.9587,0.870678,278
13600,2.01461,0.864188,326
13650,2.07149,0.879302,370
13700,2.12533,0.885093,332
13750,2.17433,0.875894,347
13800,2.21148,0.851835,382
13850,2.24399,0.860666,318
13900,2.27543,0.893298,265
13950,2.30202,0.932941,344
14000,2.3211,0.986738,257
14050,2.33914,1.04809,240
14100,2.35096,1.09456,221
14150,2.36117,1.12978,218
14200,2.37127,1.16767,221
14250,2.37911,1.20755,222
14300,2.37986,1.24481,232
14350,2.3757,1.24793,252
14400,2.36501,1.22264,290
14450,2.34832,1.20053,286
14500,2.32576,1.15248,330
14550,2.29862,1.12836,435
14600,2.27088,1.10536,484
14650,2.23768,1.07923,484
14700,2.20555,1.03122,410
14750,2.17718,1.02302,411
14800,2.14407,1.00468,445
14850,2.10194,0.988963,385
14900,2.05271,0.974308,437
14950,1.99597,0.949378,431
15000,1.93793,0.912391,309
15050,1.87812,0.876038,318
15100,1.81511,0.829968,348
15150,1.74562,0.783438,361
15200,1.67701,0.739529,401
15250,1.60848,0.67742,434
15300,1.54193,0.621834,434
15350,1.47683,0.567045,497
15400,1.41104,0.505762,566
15450,1.33696,0.453997,548
15500,1.25832,0.447097,714
15550,1.18843,0.455985,656
15600,1.12373,0.465636,620
15650,1.05558,0.449665,688
15700,0.989847,0.462117,654
15750,0.936796,0.476213,632
15800,0.879891,0.457518,598
15850,0.809875,0.429375,525
15900,0.734145,0.419818,443
15950,0.650623,0.43809,469
16000,0.584837,0.463367,390
16050,0.546221,0.434291,383
16100,0.527692,0.408749,408
16150,0.516056,0.393139,407
16200,0.505834,0.374546,404
16250,0.517849,0.395048,386
16300,0.538619,0.407176,376
16350,0.5632,0.433184,395
16400,0.58689,0.454089,372
16450,0.611143,0.467447,345
16500,0.645744,0.467931,362
16550,0.686786,0.492033,293
16600,0.736063,0.53634,269
16650,0.803032,0.556781,224
16700,0.882648,0.592008,231
16750,0.962939,0.621995,180
16800,1.03752,0.657461,148
16850,1.10559,0.669535,144
16900,1.1832,0.73177,129
16950,1.26407,0.724844,133
17000,1.34704,0.740513,111
17050,1.42639,0.753476,123
17100,1.49971,0.770124,112
17150,1.57038,0.804511,134
17200,1.63795,0.837547,181
17250,1.70192,0.887352,173
17300,1.75672,0.928521,205
17350,1.80214,0.935938,209
17400,1.84626,0.936558,224
17450,1.88953,0.938299,199
17500,1.93039,0.940948,190
17550,1.96552,0.938766,187
17600,1.99631,0.937668,185
17650,2.02466,0.945687,181
17700,2.05089,0.95718,190
17750,2.07388,0.962871,174
17800,2.09461,0.976552,178
17850,2.11331,1.02729,155
17900,2.12519,1.04389,163
17950,2.13653,1.06615,162
18000,2.145,1.07724,172
18050,2.14929,1.08756,174
18100,2.14864,1.12166,204
18150,2.13935,1.14059,202
18200,2.12433,1.136,226
18250,2.10578,1.11351,273
18300,2.08785,1.10395,300
18350,2.06728,1.04726,311
18400,2.0422,1.00776,401
18450,2.01281,0.964257,411
18500,1.98402,0.959218,414
18550,1.9545,0.979629,385
18600,1.92353,0.973889,341
18650,1.8856,0.965865,349
18700,1.83873,0.96286,367
18750,1.7781,0.901086,356
18800,1.71289,0.857886,353
18850,1.64552,0.803561,356
18900,1.57766,0.787659,405
18950,1.50847,0.741013,445
19000,1.43782,0.646725,496
19050,1.36624,0.580715,536
19100,1.29931,0.515817,538
19150,1.23277,0.433235,531
19200,1.16256,0.37696,531
19250,1.09442,0.369105,600
19300,1.02757,0.345827,561
19350,0.964784,0.329426,583
19400,0.903904,0.328246,591
19450,0.843558,0.319928,548
19500,0.784392,0.332486,469
19550,0.723283,0.332294,454
19600,0.658898,0.330344,395
19650,0.584087,0.323624,355
19700,0.504112,0.326373,300
19750,0.433011,0.342832,240
19800,0.372799,0.338226,265
19850,0.328095,0.34201,201
19900,0.298988,0.295852,188
19950,0.29548,0.267217,162
20000,0.311267,0.261601,166
