6016 2 0.25 5000 0.25 0 2 0 0.001 0 9.81 40 27
0,62.5,2.91485,22.5121,-0.589257,-0.73282
0,62.5,28.2879,18.5608,3.0859,0.892755
0,62.5,2.94393,22.2204,-0.653896,-0.796863
0,62.5,28.195,18.1321,3.33465,0.88087
0,62.5,2.68132,21.8004,-0.542344,-1.18114
0,62.5,20.6192,17.0212,0.35815,3.74044
0,62.5,1.23162,20.9932,-0.102865,-0.460938
0,62.5,20.7287,17.4884,0.312733,3.36356
0,62.5,1.24291,21.5433,-0.0818016,-0.332498
0,62.5,19.3395,17.5209,-0.830595,2.87968
0,62.5,3.35272,21.9554,-0.823044,-0.926075
0,62.5,20.4392,22.0018,0.19102,1.14859
0,62.5,2.87557,21.9288,-0.737717,-0.875279
0,62.5,18.7679,21.776,-0.438438,1.08825
0,62.5,2.72717,22.1426,-0.676372,-0.95019
0,62.5,20.1154,23.8597,0.00314423,0.454308
0,62.5,10.285,18.1272,-3.04058,0.164294
0,62.5,18.0247,23.61,-0.675078,0.569058
0,62.5,1.46229,22.1637,0.0397783,-0.545267
0,62.5,20.2076,16.8643,-0.275589,3.85477
0,62.5,3.16475,22.1288,-0.807464,-1.01406
0,62.5,23.3824,17.8443,1.86752,2.30227
0,62.5,2.25387,22.364,-0.245696,-0.745261
0,62.5,29.7298,17.9488,3.404,-0.13012
0,62.5,2.1162,21.6299,-0.523482,-0.997514
0,62.5,29.9267,18.4946,3.31369,-0.207189
0,62.5,1.69948,21.683,-0.219309,-0.871085
0,62.5,38.1452,19.1966,0.067453,-2.39475
0,62.5,1.67818,21.9755,-0.172525,-0.636178
0,62.5,35.4135,21.9425,1.01715,-1.1401
0,62.5,1.65586,22.2839,0.00808248,-0.602635
0,62.5,34.8329,21.6281,1.19883,-1.04
0,62.5,1.86871,22.1082,-0.100223,-0.685874
0,62.5,35.0749,21.6536,1.12001,-1.13492
0,62.5,1.24002,22.0694,-0.06079,-0.223667
0,62.5,34.9917,21.3928,1.23577,-1.13858
0,62.5,1.44105,22.4662,-0.0871741,-0.492979
0,62.5,38.0117,20.4563,0.244385,-1.51204
0,62.5,1.6281,22.6025,-0.0170223,-0.650536
0,62.5,38.5175,21.5376,0.0219407,-0.138293
0,62.5,1.24026,22.3396,0.0787762,-0.279929
0,62.5,1.40517,19.9525,-0.0098653,-1.68731
0,62.5,1.81034,22.7356,-0.191212,-0.408066
0,62.5,37.5952,18.9372,1.01481,-3.20655
0,62.5,1.23269,22.6177,-0.121458,-0.220591
0,62.5,35.9161,21.9392,0.883087,-1.19831
0,62.5,1.45663,22.7938,-0.065511,-0.630136
0,62.5,37.0261,19.9138,0.971459,-1.83505
