9050,9.44676,8.35014,2240
9100,9.51224,8.47769,2096
9150,9.53013,8.3886,1988
9200,9.53341,8.38035,1891
9250,9.53975,8.35236,1800
9300,9.54723,8.3824,1670
9350,9.53488,8.42502,1578
9400,9.51227,8.56865,1457
9450,9.4314,8.43061,1332
9500,9.38668,8.63687,1347
9550,9.34763,8.33985,1362
9600,9.2992,8.21233,1319
9650,9.30584,8.12761,1448
9700,9.32275,7.92793,1610
9750,9.34756,8.25543,1715
9800,9.33011,8.02291,1812
9850,9.32785,8.03616,1927
9900,9.31399,8.01137,2011
9950,9.28393,7.82957,2178
10000,9.25304,7.73304,2306
10050,9.19808,7.79601,2367
10100,9.16981,7.86919,2336
10150,9.15728,7.87466,2471
10200,9.03337,7.43594,2495
10250,8.95829,7.49335,2512
10300,8.90376,7.43385,2643
10350,8.82556,7.38694,2736
10400,8.74296,7.24417,2908
10450,8.69664,7.31747,2912
10500,8.64791,7.24313,3000
10550,8.62864,7.45514,3060
10600,8.52158,7.13087,3095
10650,8.46831,7.2374,3069
10700,8.40678,7.1985,3082
10750,8.35635,7.28895,3049
10800,8.31719,7.12211,2997
10850,8.31312,7.15023,2962
10900,8.3157,7.32817,2932
10950,8.30053,7.38373,2961
11000,8.28112,7.39342,2989
11050,8.24913,7.48879,3051
11100,8.1892,7.44433,3103
11150,8.13363,7.39372,3170
11200,8.0862,7.31109,3194
11250,8.08779,7.38133,3178
11300,8.06723,7.33391,3168
11350,7.99491,7.30468,3023
11400,7.87886,7.08712,2923
11450,7.83252,7.3658,2831
11500,7.77241,7.48707,2724
11550,7.76635,7.70027,2733
11600,7.73425,7.77107,2723
11650,7.7061,7.76133,2710
11700,7.67145,7.84004,2722
11750,7.67564,8.05329,2691
11800,7.62716,7.93847,2804
11850,7.57925,8.10958,2781
11900,7.4988,8.17108,2775
11950,7.45661,8.29892,2778
12000,7.44413,8.35347,2660
12050,7.37362,8.05701,2609
12100,7.37447,8.11956,2605
12150,7.37404,8.19817,2593
12200,7.37699,8.22551,2591
12250,7.34473,8.0842,2617
12300,7.28446,7.94831,2686
12350,7.24163,8.24606,2663
12400,7.14344,8.32384,2610
12450,7.06637,8.20966,2582
12500,6.96292,8.35753,2514
12550,6.84338,8.18276,2538
12600,6.78408,8.04615,2515
12650,6.71606,8.03244,2591
12700,6.64606,7.87283,2585
12750,6.61382,7.94369,2648
12800,6.62522,8.24218,2665
12850,6.59979,8.02553,2760
12900,6.61567,8.16393,2719
12950,6.64119,8.17618,2724
13000,6.65676,8.07666,2724
13050,6.66046,7.92059,2747
13100,6.68919,7.94794,2691
13150,6.6701,7.77372,2651
13200,6.63113,7.52668,2582
13250,6.59654,7.73284,2547
13300,6.54957,7.90587,2491
13350,6.48686,7.71442,2370
13400,6.42859,7.63931,2338
13450,6.37132,7.71013,2205
13500,6.42422,7.60908,2188
13550,6.53464,7.66541,2149
13600,6.70437,7.75729,2143
13650,6.85438,8.08626,2224
13700,6.8817,8.02258,2216
13750,6.88691,7.87492,2218
13800,6.84735,7.98548,2154
13850,6.79973,7.97235,2172
13900,6.72286,8.05332,2161
13950,6.61678,8.22101,2122
14000,6.51493,8.07734,2171
14050,6.38593,7.93645,2214
14100,6.34922,7.83239,2211
14150,6.25073,7.66824,2317
14200,6.20822,7.40124,2450
14250,6.1788,7.54047,2508
14300,6.12629,7.43414,2575
14350,6.05739,7.18657,2640
14400,6.02333,7.25021,2773
14450,5.92972,7.11669,2887
14500,5.81637,6.92719,2957
14550,5.74274,6.7479,2966
14600,5.65325,6.79996,2957
14650,5.54594,6.87197,2896
14700,5.46104,6.85152,2805
14750,5.35819,6.66042,2748
14800,5.2914,6.45037,2712
14850,5.31177,6.62051,2665
14900,5.35347,6.63878,2599
14950,5.34968,6.44619,2653
15000,5.40564,6.29177,2652
15050,5.46777,6.2274,2687
15100,5.50717,6.36437,2598
15150,5.46095,6.05401,2632
15200,5.45092,6.02253,2678
15250,5.44149,6.06401,2585
15300,5.43414,6.15802,2515
15350,5.37831,6.33951,2406
15400,5.3099,6.43813,2264
15450,5.16674,6.8804,2191
15500,5.08556,7.27811,2114
15550,5.03573,7.33482,1975
15600,5.06867,7.53102,2040
15650,5.09426,7.45891,2134
15700,5.10522,7.43233,2183
15750,5.07699,7.46721,2277
15800,5.06042,7.31117,2319
15850,5.03362,7.13073,2370
15900,4.92905,6.82864,2325
15950,4.92527,6.88216,2361
16000,4.91654,6.96521,2281
16050,4.88629,7.11182,2299
16100,4.85523,6.96831,2281
16150,4.83439,6.63052,2323
16200,4.82021,6.67944,2566
16250,4.8128,6.63323,2665
16300,4.85919,6.73558,2689
16350,4.88596,6.80685,2679
16400,4.92965,6.71009,2537
16450,4.9245,6.79114,2480
16500,4.91785,6.7742,2384
16550,4.89456,6.58493,2361
16600,4.83194,6.59843,2250
16650,4.76705,6.57298,2244
16700,4.75425,6.6803,2230
